time,open,high,low,close
2010-02-28T14:00:00-08:00,80.421,81.256,80.288,80.725
2010-03-01T16:00:00-08:00,80.756,81.291,80.377,80.475
2010-03-02T16:00:00-08:00,80.348,80.559,79.819,79.995
2010-03-03T16:00:00-08:00,80.049,80.665,79.94,80.592
2010-03-04T16:00:00-08:00,80.539,80.89,80.398,80.432
2010-03-07T14:00:00-08:00,80.423,80.547,80.077,80.487
2010-03-08T16:00:00-08:00,80.51,80.855,80.414,80.536
2010-03-09T16:00:00-08:00,80.554,80.859,80.313,80.433
2010-03-10T16:00:00-08:00,80.458,80.568,80.239,80.27
2010-03-11T16:00:00-08:00,80.266,80.328,79.692,79.766
2010-03-14T14:00:00-07:00,79.828,80.406,79.776,80.214
2010-03-15T16:00:00-07:00,80.213,80.326,79.632,79.727
2010-03-16T16:00:00-07:00,79.719,79.825,79.507,79.736
2010-03-17T16:00:00-07:00,79.746,80.442,79.733,80.297
2010-03-18T16:00:00-07:00,80.29,80.889,80.228,80.759
2010-03-21T14:00:00-07:00,80.85,81.08,80.523,80.564
2010-03-22T16:00:00-07:00,80.57,81.031,80.553,80.848
2010-03-23T16:00:00-07:00,80.942,82.026,80.885,81.903
2010-03-24T16:00:00-07:00,81.844,82.24,81.602,82.194
2010-03-25T16:00:00-07:00,82.181,82.193,81.558,81.676
2010-03-28T14:00:00-07:00,81.403,81.619,81.155,81.255
2010-03-29T16:00:00-07:00,81.258,81.565,80.995,81.471
2010-03-30T16:00:00-07:00,81.453,81.696,80.891,81.095
2010-03-31T16:00:00-07:00,81.044,81.251,80.683,80.713
2010-04-01T16:00:00-07:00,81.044,81.324,80.691,81.293
2010-04-04T14:00:00-07:00,81.118,81.301,80.918,81.082
2010-04-05T16:00:00-07:00,81.069,81.64,81.04,81.402
2010-04-06T16:00:00-07:00,81.32,81.722,81.315,81.612
2010-04-07T16:00:00-07:00,81.637,81.907,81.452,81.49
2010-04-08T16:00:00-07:00,81.495,81.581,80.874,81.093
2010-04-11T14:00:00-07:00,80.403,80.691,80.076,80.541
2010-04-12T16:00:00-07:00,80.544,80.753,80.273,80.426
2010-04-13T16:00:00-07:00,80.422,80.488,80.031,80.202
2010-04-14T16:00:00-07:00,80.195,80.755,80.148,80.483
2010-04-15T16:00:00-07:00,80.51,80.912,80.475,80.824
2010-04-18T14:00:00-07:00,80.894,81.28,80.894,80.938
2010-04-19T16:00:00-07:00,80.917,81.127,80.761,81.055
2010-04-20T16:00:00-07:00,81.118,81.332,80.963,81.237
2010-04-21T16:00:00-07:00,81.227,81.781,81.036,81.73
2010-04-22T16:00:00-07:00,82.006,82.074,81.319,81.352
2010-04-25T14:00:00-07:00,81.475,81.707,81.168,81.263
2010-04-26T16:00:00-07:00,81.19,82.442,81.19,82.303
2010-04-27T16:00:00-07:00,82.294,82.714,82.015,82.285
2010-04-28T16:00:00-07:00,82.267,82.382,81.883,82.008
2010-04-29T16:00:00-07:00,81.901,82.093,81.633,81.866
2010-05-02T14:00:00-07:00,81.813,82.562,81.813,82.365
2010-05-03T16:00:00-07:00,82.354,83.528,82.289,83.414
2010-05-04T16:00:00-07:00,83.452,84.307,83.361,84.166
2010-05-05T16:00:00-07:00,84.167,85.268,83.924,84.901
2010-05-06T16:00:00-07:00,84.871,85.145,84.316,84.45
2010-05-09T14:00:00-07:00,83.808,84.375,82.909,84.243
2010-05-10T16:00:00-07:00,84.366,84.783,84.141,84.777
2010-05-11T16:00:00-07:00,84.701,84.926,84.205,84.798
2010-05-12T16:00:00-07:00,84.799,85.459,84.545,85.397
2010-05-13T16:00:00-07:00,85.36,86.29,85.2,86.095
2010-05-16T14:00:00-07:00,86.243,87.063,86.051,86.143
2010-05-17T16:00:00-07:00,86.196,87.382,85.909,87.307
2010-05-18T16:00:00-07:00,87.253,87.458,86.062,86.21
2010-05-19T16:00:00-07:00,86.297,86.803,85.4,85.928
2010-05-20T16:00:00-07:00,85.933,85.977,85.131,85.371
2010-05-23T14:00:00-07:00,85.627,86.568,85.619,86.553
2010-05-24T16:00:00-07:00,86.461,87.452,86.329,86.554
2010-05-25T16:00:00-07:00,86.536,87.388,86.505,87.343
2010-05-26T16:00:00-07:00,87.296,87.296,86.102,86.35
2010-05-27T16:00:00-07:00,86.337,86.797,85.854,86.48
2010-05-30T14:00:00-07:00,86.719,86.733,86.434,86.53
2010-05-31T16:00:00-07:00,86.587,87.473,86.158,86.769
2010-06-01T16:00:00-07:00,86.676,87.177,86.618,86.771
2010-06-02T16:00:00-07:00,86.816,87.272,86.304,87.179
2010-06-03T16:00:00-07:00,87.219,88.34,86.898,88.233
2010-06-06T14:00:00-07:00,88.392,88.708,88.156,88.441
2010-06-07T16:00:00-07:00,88.454,88.586,87.963,88.095
2010-06-08T16:00:00-07:00,88.137,88.39,87.408,87.933
2010-06-09T16:00:00-07:00,87.906,88.056,86.946,87.14
2010-06-10T16:00:00-07:00,87.102,87.649,86.943,87.507
2010-06-13T14:00:00-07:00,86.965,87.02,86.184,86.633
2010-06-14T16:00:00-07:00,86.7,86.885,85.905,86.068
2010-06-15T16:00:00-07:00,86.087,86.395,85.916,86.165
2010-06-16T16:00:00-07:00,86.141,86.526,85.523,85.689
2010-06-17T16:00:00-07:00,85.697,85.769,85.453,85.699
2010-06-20T14:00:00-07:00,85.367,86.042,85.091,85.938
2010-06-21T16:00:00-07:00,85.942,86.256,85.75,86.098
2010-06-22T16:00:00-07:00,86.063,86.415,85.648,85.778
2010-06-23T16:00:00-07:00,85.795,86.004,85.414,85.744
2010-06-24T16:00:00-07:00,85.732,86.119,85.248,85.313
2010-06-27T14:00:00-07:00,85.378,85.789,85.215,85.68
2010-06-28T16:00:00-07:00,85.708,86.3,85.626,86.183
2010-06-29T16:00:00-07:00,86.134,86.266,85.599,86.036
2010-06-30T16:00:00-07:00,86.101,86.256,84.423,84.609
2010-07-01T16:00:00-07:00,84.608,84.767,84.132,84.427
2010-07-04T14:00:00-07:00,84.394,84.715,84.39,84.543
2010-07-05T16:00:00-07:00,84.589,84.826,83.825,84.091
2010-07-06T16:00:00-07:00,84.105,84.377,83.755,83.971
2010-07-07T16:00:00-07:00,83.964,84.019,83.664,83.772
2010-07-08T16:00:00-07:00,83.773,84.108,83.622,83.947
2010-07-11T14:00:00-07:00,83.953,84.45,83.953,84.251
2010-07-12T16:00:00-07:00,84.233,84.557,83.383,83.558
2010-07-13T16:00:00-07:00,83.583,83.705,83.205,83.332
2010-07-14T16:00:00-07:00,83.369,83.51,82.285,82.403
2010-07-15T16:00:00-07:00,82.426,82.608,82.085,82.486
2010-07-18T14:00:00-07:00,82.612,82.815,82.284,82.59
2010-07-19T16:00:00-07:00,82.607,83.068,82.177,82.749
2010-07-20T16:00:00-07:00,82.714,83.451,82.561,83.235
2010-07-21T16:00:00-07:00,83.242,83.356,82.462,82.583
2010-07-22T16:00:00-07:00,82.585,83.028,82.21,82.464
2010-07-25T14:00:00-07:00,82.616,82.616,81.988,82.077
2010-07-26T16:00:00-07:00,82.052,82.381,81.824,82.144
2010-07-27T16:00:00-07:00,82.154,82.291,81.94,82.136
2010-07-28T16:00:00-07:00,82.099,82.162,81.488,81.639
2010-07-29T16:00:00-07:00,81.6,81.977,81.459,81.539
2010-08-01T14:00:00-07:00,81.532,81.554,80.792,80.919
2010-08-02T16:00:00-07:00,80.911,81.041,80.469,80.608
2010-08-03T16:00:00-07:00,80.612,81.106,80.507,80.95
2010-08-04T16:00:00-07:00,80.969,81.128,80.529,80.787
2010-08-05T16:00:00-07:00,80.786,80.945,80.085,80.407
2010-08-08T14:00:00-07:00,80.361,80.743,80.265,80.698
2010-08-09T16:00:00-07:00,80.732,81.534,80.641,80.867
2010-08-10T16:00:00-07:00,80.891,82.533,80.891,82.443
2010-08-11T16:00:00-07:00,82.459,82.786,82.109,82.59
2010-08-12T16:00:00-07:00,82.58,82.958,82.182,82.92
2010-08-15T14:00:00-07:00,82.871,83.016,82.241,82.445
2010-08-16T16:00:00-07:00,82.427,82.521,82.012,82.239
2010-08-17T16:00:00-07:00,82.25,82.506,81.912,82.297
2010-08-18T16:00:00-07:00,82.309,82.717,82.002,82.486
2010-08-19T16:00:00-07:00,82.524,83.304,82.416,83.057
2010-08-22T14:00:00-07:00,83.041,83.276,82.844,83.256
2010-08-23T16:00:00-07:00,83.318,83.559,82.855,83.312
2010-08-24T16:00:00-07:00,83.325,83.522,82.937,83.219
2010-08-25T16:00:00-07:00,83.186,83.259,82.622,82.916
2010-08-26T16:00:00-07:00,82.939,83.17,82.658,82.918
2010-08-29T14:00:00-07:00,82.833,83.201,82.751,83.134
2010-08-30T16:00:00-07:00,83.166,83.342,82.877,83.099
2010-08-31T16:00:00-07:00,83.094,83.224,82.194,82.464
2010-09-01T16:00:00-07:00,82.476,82.6,82.292,82.405
2010-09-02T16:00:00-07:00,82.39,82.531,81.988,82.015
2010-09-05T14:00:00-07:00,82.015,82.138,81.876,82.054
2010-09-06T16:00:00-07:00,82.109,82.919,82.109,82.899
2010-09-07T16:00:00-07:00,82.904,82.923,82.383,82.558
2010-09-08T16:00:00-07:00,82.538,82.825,82.336,82.726
2010-09-09T16:00:00-07:00,82.712,82.987,82.445,82.698
2010-09-12T14:00:00-07:00,82.872,82.874,81.76,81.853
2010-09-13T16:00:00-07:00,81.913,82.028,80.997,81.245
2010-09-14T16:00:00-07:00,81.213,81.767,81.094,81.451
2010-09-15T16:00:00-07:00,81.47,81.598,81.074,81.269
2010-09-16T16:00:00-07:00,81.27,81.52,80.865,81.398
2010-09-19T14:00:00-07:00,81.413,81.504,81.046,81.34
2010-09-20T16:00:00-07:00,81.307,81.324,80.271,80.451
2010-09-21T16:00:00-07:00,80.403,80.403,79.56,79.793
2010-09-22T16:00:00-07:00,79.828,80.179,79.716,80.086
2010-09-23T16:00:00-07:00,80.125,80.259,79.255,79.395
2010-09-26T14:00:00-07:00,79.31,79.579,79.188,79.575
2010-09-27T16:00:00-07:00,79.563,79.819,78.861,78.962
2010-09-28T16:00:00-07:00,78.905,79.005,78.616,78.775
2010-09-29T16:00:00-07:00,78.785,79.02,78.414,78.807
2010-09-30T16:00:00-07:00,78.799,78.799,78.029,78.088
2010-10-03T14:00:00-07:00,78.086,78.523,78.086,78.489
2010-10-04T16:00:00-07:00,78.505,78.687,77.698,77.801
2010-10-05T16:00:00-07:00,77.818,77.923,77.301,77.46
2010-10-06T16:00:00-07:00,77.486,77.682,76.906,77.395
2010-10-07T16:00:00-07:00,77.453,77.756,77.135,77.325
2010-10-10T14:00:00-07:00,77.054,77.555,76.974,77.466
2010-10-11T16:00:00-07:00,77.531,77.931,77.253,77.323
2010-10-12T16:00:00-07:00,77.339,77.352,76.972,77.084
2010-10-13T16:00:00-07:00,77.014,77.026,76.259,76.562
2010-10-14T16:00:00-07:00,76.642,77.131,76.144,77.041
2010-10-17T14:00:00-07:00,76.984,77.645,76.922,77.209
2010-10-18T16:00:00-07:00,77.116,78.312,76.924,78.21
2010-10-19T16:00:00-07:00,78.252,78.364,77.062,77.146
2010-10-20T16:00:00-07:00,77.154,77.611,76.844,77.468
2010-10-21T16:00:00-07:00,77.479,77.745,77.209,77.472
2010-10-24T14:00:00-07:00,77.366,77.436,76.709,77.211
2010-10-25T16:00:00-07:00,77.365,77.824,77.038,77.658
2010-10-26T16:00:00-07:00,77.643,78.273,77.559,78.057
2010-10-27T16:00:00-07:00,78.059,78.062,77.167,77.302
2010-10-28T16:00:00-07:00,77.284,77.758,77.029,77.266
2010-10-31T14:00:00-07:00,76.909,77.421,76.773,77.259
2010-11-01T16:00:00-07:00,77.196,77.305,76.636,76.742
2010-11-02T16:00:00-07:00,76.718,76.983,76.223,76.408
2010-11-03T16:00:00-07:00,76.391,76.499,75.631,75.876
2010-11-04T16:00:00-07:00,75.874,76.639,75.818,76.548
2010-11-07T14:00:00-08:00,76.506,77.164,76.379,77.019
2010-11-08T16:00:00-08:00,77.261,77.867,76.709,77.814
2010-11-09T16:00:00-08:00,77.73,78.172,77.493,77.752
2010-11-10T16:00:00-08:00,77.627,78.287,77.444,78.255
2010-11-11T16:00:00-08:00,78.175,78.479,77.697,78.144
2010-11-14T14:00:00-08:00,78.058,78.707,77.882,78.641
2010-11-15T16:00:00-08:00,78.691,79.461,78.301,79.226
2010-11-16T16:00:00-08:00,79.285,79.373,78.855,79.036
2010-11-17T16:00:00-08:00,78.95,79.007,78.427,78.572
2010-11-18T16:00:00-08:00,78.521,78.721,78.16,78.504
2010-11-21T14:00:00-08:00,78.308,78.884,77.975,78.643
2010-11-22T16:00:00-08:00,78.699,79.743,78.678,79.628
2010-11-23T16:00:00-08:00,79.678,79.995,79.386,79.701
2010-11-24T16:00:00-08:00,79.741,80.003,79.563,79.772
2010-11-25T16:00:00-08:00,79.767,80.522,79.727,80.357
2010-11-28T14:00:00-08:00,80.328,81.142,80.05,80.826
2010-11-29T16:00:00-08:00,80.841,81.444,80.665,81.263
2010-11-30T16:00:00-08:00,81.268,81.36,80.498,80.738
2010-12-01T16:00:00-08:00,80.787,81.02,80.062,80.258
2010-12-02T16:00:00-08:00,80.221,80.318,79.063,79.377
2010-12-05T14:00:00-08:00,79.183,79.968,79.166,79.677
2010-12-06T16:00:00-08:00,79.661,80.014,79.202,79.931
2010-12-07T16:00:00-08:00,79.935,80.405,79.889,80.065
