time,open,high,low,close
1044576000,711751000000,711751000000,711751000000,711751000000
1045008000,706100000000,706100000000,706100000000,706100000000
1045612800,722852000000,722852000000,722852000000,722852000000
1046217600,714231000000,714231000000,714231000000,714231000000
1046822400,715240000000,715240000000,715240000000,715240000000
1047427200,709318000000,709318000000,709318000000,709318000000
1048032000,723694000000,723694000000,723694000000,723694000000
1048636800,717853000000,717853000000,717853000000,717853000000
1049241600,725548000000,725548000000,725548000000,725548000000
1049760000,724548000000,724548000000,724548000000,724548000000
1049846400,719048000000,719048000000,719048000000,719048000000
1050451200,737118000000,737118000000,737118000000,737118000000
1051056000,721045000000,721045000000,721045000000,721045000000
1051660800,735281000000,735281000000,735281000000,735281000000
1052265600,724103000000,724103000000,724103000000,724103000000
1052870400,730982000000,730982000000,730982000000,730982000000
1053475200,725550000000,725550000000,725550000000,725550000000
1054080000,737103000000,737103000000,737103000000,737103000000
1054684800,723930000000,723930000000,723930000000,723930000000
1055289600,735471000000,735471000000,735471000000,735471000000
1055894400,726529000000,726529000000,726529000000,726529000000
1055980800,727529000000,727529000000,727529000000,727529000000
1056067200,725279000000,725279000000,725279000000,725279000000
1056499200,733319000000,733319000000,733319000000,733319000000
1057104000,730539000000,730539000000,730539000000,730539000000
1057708800,734712000000,734712000000,734712000000,734712000000
1058313600,727786000000,727786000000,727786000000,727786000000
1058918400,736098000000,736098000000,736098000000,736098000000
1059523200,730590000000,730590000000,730590000000,730590000000
1060128000,724879000000,724879000000,724879000000,724879000000
1060732800,726275000000,726275000000,726275000000,726275000000
1061337600,741681000000,741681000000,741681000000,741681000000
1061942400,731163000000,731163000000,731163000000,731163000000
1062547200,742118000000,742118000000,742118000000,742118000000
1063152000,728989000000,728989000000,728989000000,728989000000
1063756800,734355000000,734355000000,734355000000,734355000000
1064361600,730153000000,730153000000,730153000000,730153000000
1064966400,742733000000,742733000000,742733000000,742733000000
1065571200,728423000000,728423000000,728423000000,728423000000
1066176000,746984000000,746984000000,746984000000,746984000000
1066780800,734675000000,734675000000,734675000000,734675000000
1067385600,738647000000,738647000000,738647000000,738647000000
1067904000,738147000000,738147000000,738147000000,738147000000
1067990400,735686000000,735686000000,735686000000,735686000000
1068595200,737978000000,737978000000,737978000000,737978000000
1069200000,737120000000,737120000000,737120000000,737120000000
1069804800,748991000000,748991000000,748991000000,748991000000
1070409600,741794000000,741794000000,741794000000,741794000000
1071014400,748861000000,748861000000,748861000000,748861000000
1071532800,749861000000,749861000000,749861000000,749861000000
1071619200,746547000000,746547000000,746547000000,746547000000
1072224000,760561000000,760561000000,760561000000,760561000000
1072828800,763951000000,763951000000,763951000000,763951000000
1073347200,763201000000,763201000000,763201000000,763201000000
1073433600,748010000000,748010000000,748010000000,748010000000
1073606400,748260000000,748260000000,748260000000,748260000000
1074038400,745676000000,745676000000,745676000000,745676000000
1074643200,766209000000,766209000000,766209000000,766209000000
1075248000,747876000000,747876000000,747876000000,747876000000
1075852800,747002000000,747002000000,747002000000,747002000000
1076457600,743397000000,743397000000,743397000000,743397000000
1077062400,751525000000,751525000000,751525000000,751525000000
1077667200,743269000000,743269000000,743269000000,743269000000
1078272000,746999000000,746999000000,746999000000,746999000000
1078876800,742173000000,742173000000,742173000000,742173000000
1079481600,752651000000,752651000000,752651000000,752651000000
1080086400,743889000000,743889000000,743889000000,743889000000
1080691200,753229000000,753229000000,753229000000,753229000000
1081296000,746823000000,746823000000,746823000000,746823000000
1081900800,756326000000,756326000000,756326000000,756326000000
1082505600,749104000000,749104000000,749104000000,749104000000
1083110400,763233000000,763233000000,763233000000,763233000000
1083715200,750563000000,750563000000,750563000000,750563000000
1084320000,757150000000,757150000000,757150000000,757150000000
1084924800,749291000000,749291000000,749291000000,749291000000
1085529600,763646000000,763646000000,763646000000,763646000000
1086134400,757748000000,757748000000,757748000000,757748000000
1086739200,765239000000,765239000000,765239000000,765239000000
1087344000,753389000000,753389000000,753389000000,753389000000
1087948800,765977000000,765977000000,765977000000,765977000000
1088553600,771367000000,771367000000,771367000000,771367000000
1089158400,771372000000,771372000000,771372000000,771372000000
1089763200,768452000000,768452000000,768452000000,768452000000
1090368000,769005000000,769005000000,769005000000,769005000000
1090972800,766710000000,766710000000,766710000000,766710000000
1091577600,765134000000,765134000000,765134000000,765134000000
1092182400,761951000000,761951000000,761951000000,761951000000
1092787200,760889000000,760889000000,760889000000,760889000000
1093392000,768398000000,768398000000,768398000000,768398000000
1093996800,777726000000,777726000000,777726000000,777726000000
1094601600,781442000000,781442000000,781442000000,781442000000
1095206400,781617000000,781617000000,781617000000,781617000000
1095811200,772895000000,772895000000,772895000000,772895000000
1096416000,778962000000,778962000000,778962000000,778962000000
1097020800,774193000000,774193000000,774193000000,774193000000
1097625600,788551000000,788551000000,788551000000,788551000000
1098230400,777472000000,777472000000,777472000000,777472000000
1098835200,784138000000,784138000000,784138000000,784138000000
1099440000,783027000000,783027000000,783027000000,783027000000
1100044800,793211000000,793211000000,793211000000,793211000000
1100649600,787016000000,787016000000,787016000000,787016000000
1101254400,803287000000,803287000000,803287000000,803287000000
1101859200,799596000000,799596000000,799596000000,799596000000
1102464000,801259000000,801259000000,801259000000,801259000000
1103068800,799731000000,799731000000,799731000000,799731000000
1103673600,803950000000,803950000000,803950000000,803950000000
1104278400,804063000000,804063000000,804063000000,804063000000
1104883200,807802000000,807802000000,807802000000,807802000000
1105488000,791060000000,791060000000,791060000000,791060000000
1106092800,799929000000,799929000000,799929000000,799929000000
1106697600,799760000000,799760000000,799760000000,799760000000
1107302400,797426000000,797426000000,797426000000,797426000000
1107907200,790136000000,790136000000,790136000000,790136000000
1108512000,788432000000,788432000000,788432000000,788432000000
1109116800,797076000000,797076000000,797076000000,797076000000
1109721600,793803000000,793803000000,793803000000,793803000000
1110326400,792696000000,792696000000,792696000000,792696000000
1110931200,799843000000,799843000000,799843000000,799843000000
1111536000,789876000000,789876000000,789876000000,789876000000
1112140800,800709000000,800709000000,800709000000,800709000000
1112745600,789781000000,789781000000,789781000000,789781000000
1113350400,798282000000,798282000000,798282000000,798282000000
1113955200,794342000000,794342000000,794342000000,794342000000
1114560000,801961000000,801961000000,801961000000,801961000000
1115164800,795299000000,795299000000,795299000000,795299000000
1115769600,801135000000,801135000000,801135000000,801135000000
1116374400,794087000000,794087000000,794087000000,794087000000
1116979200,802974000000,802974000000,802974000000,802974000000
1117584000,810158000000,810158000000,810158000000,810158000000
1118188800,807144000000,807144000000,807144000000,807144000000
1118793600,803414000000,803414000000,803414000000,803414000000
1119398400,803197000000,803197000000,803197000000,803197000000
1120003200,803106000000,803106000000,803106000000,803106000000
1120608000,815466000000,815466000000,815466000000,815466000000
1121212800,801768000000,801768000000,801768000000,801768000000
1121817600,809131000000,809131000000,809131000000,809131000000
1122422400,807131000000,807131000000,807131000000,807131000000
1123027200,811579000000,811579000000,811579000000,811579000000
1123632000,801305000000,801305000000,801305000000,801305000000
1124236800,806719000000,806719000000,806719000000,806719000000
1124841600,803882000000,803882000000,803882000000,803882000000
1125446400,816078000000,816078000000,816078000000,816078000000
1126051200,815464000000,815464000000,815464000000,815464000000
1126656000,816367000000,816367000000,816367000000,816367000000
1127260800,804357000000,804357000000,804357000000,804357000000
1127865600,816155000000,816155000000,816155000000,816155000000
1128470400,810030000000,810030000000,810030000000,810030000000
1129075200,819269000000,819269000000,819269000000,819269000000
1129680000,807476000000,807476000000,807476000000,807476000000
1130284800,811706000000,811706000000,811706000000,811706000000
1130889600,807340000000,807340000000,807340000000,807340000000
1131494400,817739000000,817739000000,817739000000,817739000000
1132099200,816491000000,816491000000,816491000000,816491000000
1132704000,825767000000,825767000000,825767000000,825767000000
1133308800,827719000000,827719000000,827719000000,827719000000
1133913600,826068000000,826068000000,826068000000,826068000000
1134518400,823304000000,823304000000,823304000000,823304000000
1135123200,840665000000,840665000000,840665000000,840665000000
1135728000,840597000000,840597000000,840597000000,840597000000
1136332800,844872000000,844872000000,844872000000,844872000000
1136937600,822312000000,822312000000,822312000000,822312000000
1137542400,828982000000,828982000000,828982000000,828982000000
1138147200,821337000000,821337000000,821337000000,821337000000
1138752000,824441000000,824441000000,824441000000,824441000000
1139356800,820003000000,820003000000,820003000000,820003000000
1139961600,827766000000,827766000000,827766000000,827766000000
1140566400,833300000000,833300000000,833300000000,833300000000
1141171200,832026000000,832026000000,832026000000,832026000000
1141776000,831956000000,831956000000,831956000000,831956000000
1142380800,836281000000,836281000000,836281000000,836281000000
1142985600,830611000000,830611000000,830611000000,830611000000
1143590400,826025000000,826025000000,826025000000,826025000000
1144195200,827111000000,827111000000,827111000000,827111000000
1144800000,829486000000,829486000000,829486000000,829486000000
1145404800,829103000000,829103000000,829103000000,829103000000
1146009600,837369000000,837369000000,837369000000,837369000000
1146614400,836251000000,836251000000,836251000000,836251000000
1147219200,831004000000,831004000000,831004000000,831004000000
