time,open,high,low,close,Overbought,Oversold
2013-09-30T06:30:00-07:00,1.115,1.171,0.893,1.108,0,0
2013-10-01T06:30:00-07:00,0.978,1.098,0.726,0.854,0,0
2013-10-02T06:30:00-07:00,0.712,0.936,0.649,0.774,0,0
2013-10-03T06:30:00-07:00,0.847,1.137,0.817,0.983,0,0
2013-10-04T06:30:00-07:00,1.024,1.155,0.809,0.872,0,0
2013-10-07T06:30:00-07:00,1.022,1.052,0.842,0.918,0,0
2013-10-08T06:30:00-07:00,0.716,0.972,0.711,0.971,0,0
2013-10-09T06:30:00-07:00,0.957,1.541,0.925,1.304,0,0
2013-10-10T06:30:00-07:00,0.929,1.202,0.902,0.932,0,0
2013-10-11T06:30:00-07:00,0.998,1.018,0.81,0.957,0,0
2013-10-14T06:30:00-07:00,1.005,1.086,0.843,0.902,0,0
2013-10-15T06:30:00-07:00,1.53,1.53,0.957,0.992,0,0
2013-10-16T06:30:00-07:00,1.768,1.903,0.932,0.934,0,0
2013-10-17T06:30:00-07:00,0.775,1.084,0.775,0.875,0,0
2013-10-18T06:30:00-07:00,0.555,0.701,0.469,0.698,0,0
2013-10-21T06:30:00-07:00,0.907,0.912,0.762,0.801,0,0
2013-10-22T06:30:00-07:00,0.955,0.955,0.726,0.838,0,0
2013-10-23T06:30:00-07:00,1.014,1.04,0.836,0.865,0,0
2013-10-24T06:30:00-07:00,0.755,0.911,0.729,0.816,0,0
2013-10-25T06:30:00-07:00,0.676,0.942,0.676,0.932,0,0
2013-10-28T06:30:00-07:00,0.769,0.818,0.696,0.779,0,0
2013-10-29T06:30:00-07:00,0.834,1.017,0.661,0.74,0,0
2013-10-30T06:30:00-07:00,0.918,1.003,0.737,0.982,0,0
2013-10-31T06:30:00-07:00,0.835,0.904,0.782,0.904,0,0
2013-11-01T06:30:00-07:00,0.762,0.968,0.732,0.917,0,0
2013-11-04T06:30:00-08:00,0.551,0.785,0.551,0.762,0,0
2013-11-05T06:30:00-08:00,0.766,1.15,0.753,0.781,0,0
2013-11-06T06:30:00-08:00,0.926,1.001,0.83,0.909,0,0
2013-11-07T06:30:00-08:00,0.615,0.964,0.563,0.918,0,0
2013-11-08T06:30:00-08:00,1.01,1.115,0.823,0.863,0,0
2013-11-11T06:30:00-08:00,1.017,1.017,0.796,0.821,0,0
2013-11-12T06:30:00-08:00,0.957,0.957,0.631,0.858,0,0
2013-11-13T06:30:00-08:00,0.851,0.851,0.658,0.827,0,0
2013-11-14T06:30:00-08:00,0.767,0.854,0.676,0.832,0,0
2013-11-15T06:30:00-08:00,0.709,0.879,0.693,0.747,0,0
2013-11-18T06:30:00-08:00,0.868,0.946,0.673,0.791,0,0
2013-11-19T06:30:00-08:00,1.095,1.095,0.493,0.817,0,0
2013-11-20T06:30:00-08:00,1.564,1.564,0.948,0.96,0,0
2013-11-21T06:30:00-08:00,0.811,0.885,0.709,0.787,0,0
2013-11-22T06:30:00-08:00,0.735,0.961,0.698,0.941,0,0
2013-11-25T06:30:00-08:00,0.766,0.869,0.729,0.771,0,0
2013-11-26T06:30:00-08:00,1.021,1.024,0.717,0.738,0,0
2013-11-27T06:30:00-08:00,0.797,0.867,0.692,0.807,0,0
2013-11-29T06:30:00-08:00,0.697,0.827,0.682,0.807,0,0
2013-12-02T06:30:00-08:00,0.657,0.755,0.442,0.751,0,0
2013-12-03T06:30:00-08:00,0.948,0.948,0.7,0.869,0,0
2013-12-04T06:30:00-08:00,0.932,0.988,0.79,0.893,0,0
2013-12-05T06:30:00-08:00,0.506,0.788,0.506,0.773,0,0
2013-12-06T06:30:00-08:00,0.918,0.918,0.784,0.869,0,0
2013-12-09T06:30:00-08:00,0.763,0.983,0.634,0.937,0,0
2013-12-10T06:30:00-08:00,0.644,0.912,0.644,0.758,0,0
2013-12-11T06:30:00-08:00,0.539,1.025,0.493,0.948,0,0
2013-12-12T06:30:00-08:00,0.992,0.992,0.676,0.703,0,0
2013-12-13T06:30:00-08:00,0.777,1.02,0.777,0.852,0,0
2013-12-16T06:30:00-08:00,0.768,0.837,0.683,0.8,0,0
2013-12-17T06:30:00-08:00,0.86,1.09,0.845,0.876,0,0
2013-12-18T06:30:00-08:00,1.437,1.484,0.809,0.856,0,0
2013-12-19T06:30:00-08:00,0.579,0.748,0.54,0.747,0,0
2013-12-20T06:30:00-08:00,0.686,0.798,0.546,0.798,0,0
2013-12-23T06:30:00-08:00,0.649,0.66,0.556,0.626,0,0
2013-12-24T06:30:00-08:00,0.841,0.841,0.534,0.599,0,0
2013-12-26T06:30:00-08:00,0.805,0.809,0.546,0.654,0,0
2013-12-27T06:30:00-08:00,0.629,0.762,0.56,0.727,0,0
2013-12-30T06:30:00-08:00,0.866,0.866,0.661,0.792,0,0
2013-12-31T06:30:00-08:00,0.64,0.771,0.628,0.662,0,0
2014-01-02T06:30:00-08:00,0.654,0.92,0.654,0.821,0,0
2014-01-03T06:30:00-08:00,0.741,0.922,0.621,0.906,0,0
2014-01-06T06:30:00-08:00,0.704,0.758,0.631,0.695,0,0
2014-01-07T06:30:00-08:00,0.773,0.826,0.685,0.704,0,0
2014-01-08T06:30:00-08:00,0.544,0.759,0.544,0.715,0,0
2014-01-09T06:30:00-08:00,0.592,0.767,0.532,0.725,0,0
2014-01-10T06:30:00-08:00,1.055,1.055,0.731,0.765,0,0
2014-01-13T06:30:00-08:00,0.773,0.831,0.612,0.724,0,0
2014-01-14T06:30:00-08:00,0.826,0.865,0.6,0.677,0,0
2014-01-15T06:30:00-08:00,0.589,0.839,0.576,0.749,0,0
2014-01-16T06:30:00-08:00,1.073,1.073,0.762,0.781,0,0
2014-01-17T06:30:00-08:00,0.745,0.78,0.653,0.76,0,0
2014-01-21T06:30:00-08:00,0.683,0.767,0.64,0.76,0,0
2014-01-22T06:30:00-08:00,1.739,1.769,0.8,0.818,0,0
2014-01-23T06:30:00-08:00,1.024,1.024,0.789,0.879,0,0
2014-01-24T06:30:00-08:00,0.999,1.071,0.872,0.918,0,0
2014-01-27T06:30:00-08:00,1.257,1.257,0.853,0.872,0,0
2014-01-28T06:30:00-08:00,0.685,0.838,0.685,0.802,0,0
2014-01-29T06:30:00-08:00,0.954,1.075,0.881,0.967,0,0
2014-01-30T06:30:00-08:00,0.616,0.866,0.614,0.833,0,0
2014-01-31T06:30:00-08:00,0.879,0.924,0.688,0.855,0,0
2014-02-03T06:30:00-08:00,0.881,0.928,0.746,0.803,0,0
2014-02-04T06:30:00-08:00,1.867,1.867,0.991,0.996,0,0
2014-02-05T06:30:00-08:00,1.004,1.091,0.89,0.977,0,0
2014-02-06T06:30:00-08:00,0.737,0.919,0.468,0.919,0,0
2014-02-07T06:30:00-08:00,0.875,0.998,0.708,0.821,0,0
2014-02-10T06:30:00-08:00,0.795,0.949,0.779,0.942,0,0
2014-02-11T06:30:00-08:00,0.561,1.046,0.549,0.835,0,0
2014-02-12T06:30:00-08:00,0.819,0.951,0.757,0.851,0,0
2014-02-13T06:30:00-08:00,1.004,1.045,0.766,0.798,0,0
2014-02-14T06:30:00-08:00,0.685,0.845,0.623,0.83,0,0
2014-02-18T06:30:00-08:00,0.929,0.96,0.707,0.765,0,0
2014-02-19T06:30:00-08:00,1.942,1.942,0.866,0.902,0,0
2014-02-20T06:30:00-08:00,0.931,1.051,0.818,0.867,0,0
2014-02-21T06:30:00-08:00,0.523,0.735,0.522,0.735,0,0
2014-02-24T06:30:00-08:00,0.937,1.097,0.762,0.783,0,0
2014-02-25T06:30:00-08:00,0.885,0.962,0.741,0.83,0,0
2014-02-26T06:30:00-08:00,1.79,1.79,0.802,0.854,0,0
2014-02-27T06:30:00-08:00,1.429,1.442,0.878,0.889,0,0
2014-02-28T06:30:00-08:00,0.896,0.963,0.705,0.823,0,0
2014-03-03T06:30:00-08:00,0.794,0.94,0.794,0.899,0,0
2014-03-04T06:30:00-08:00,0.751,0.892,0.734,0.805,0,0
2014-03-05T06:30:00-08:00,0.78,0.824,0.7,0.774,0,0
2014-03-06T06:30:00-08:00,0.667,0.906,0.653,0.827,0,0
2014-03-07T06:30:00-08:00,0.785,0.949,0.781,0.824,0,0
2014-03-10T06:30:00-07:00,0.979,1.112,0.833,0.833,0,0
2014-03-11T06:30:00-07:00,0.907,0.907,0.675,0.814,0,0
2014-03-12T06:30:00-07:00,1.142,1.178,0.882,0.956,0,0
2014-03-13T06:30:00-07:00,0.729,1.051,0.693,1.039,0,0
2014-03-14T06:30:00-07:00,0.725,0.926,0.648,0.79,0,0
2014-03-17T06:30:00-07:00,0.782,0.871,0.73,0.842,0,0
2014-03-18T06:30:00-07:00,1.622,1.622,0.715,0.745,0,0
2014-03-19T06:30:00-07:00,0.959,0.962,0.636,0.824,0,0
2014-03-20T06:30:00-07:00,0.886,1.003,0.75,0.764,0,0
2014-03-21T06:30:00-07:00,1.111,1.111,0.794,0.92,0,0
2014-03-24T06:30:00-07:00,1.075,1.075,0.96,1.002,0,0
2014-03-25T06:30:00-07:00,0.619,0.758,0.619,0.758,0,0
2014-03-26T06:30:00-07:00,0.842,1.033,0.744,1.018,0,0
2014-03-27T06:30:00-07:00,1.345,1.406,0.833,0.841,0,0
2014-03-28T06:30:00-07:00,0.729,0.989,0.729,0.959,0,0
2014-03-31T06:30:00-07:00,1.205,1.312,0.907,0.964,0,0
2014-04-01T06:30:00-07:00,0.671,1.038,0.614,0.993,0,0
2014-04-02T06:30:00-07:00,0.952,0.952,0.612,0.662,0,0
2014-04-03T06:30:00-07:00,0.739,0.925,0.739,0.878,0,0
2014-04-04T06:30:00-07:00,0.91,1.034,0.807,0.946,0,0
2014-04-07T06:30:00-07:00,0.952,1.08,0.92,0.972,0,0
2014-04-08T06:30:00-07:00,0.755,0.956,0.755,0.917,0,0
2014-04-09T06:30:00-07:00,0.576,1.009,0.453,0.612,0,0
2014-04-10T06:30:00-07:00,0.661,1.032,0.617,1.032,0,0
2014-04-11T06:30:00-07:00,1.733,1.733,1.147,1.147,0,0
2014-04-14T06:30:00-07:00,0.768,1.064,0.427,0.751,0,0
2014-04-15T06:30:00-07:00,0.791,1.033,0.77,0.931,0,0
2014-04-16T06:30:00-07:00,1.462,1.462,0.89,0.908,0,0
2014-04-17T06:30:00-07:00,1.01,1.3,0.806,0.85,0,0
2014-04-21T06:30:00-07:00,0.665,0.784,0.642,0.762,0,0
2014-04-22T06:30:00-07:00,0.827,0.925,0.663,0.736,0,0
2014-04-23T06:30:00-07:00,0.816,1.032,0.778,1.01,0,0
2014-04-24T06:30:00-07:00,0.849,0.897,0.729,0.794,0,0
2014-04-25T06:30:00-07:00,1.073,1.298,1.053,1.171,0,0
2014-04-28T06:30:00-07:00,0.859,0.924,0.807,0.904,0,0
2014-04-29T06:30:00-07:00,0.874,0.96,0.813,0.898,0,0
2014-04-30T06:30:00-07:00,0.88,0.896,0.686,0.768,0,0
2014-05-01T06:30:00-07:00,0.978,1.078,0.69,0.822,0,0
2014-05-02T06:30:00-07:00,1.016,1.09,0.886,0.954,0,0
2014-05-05T06:30:00-07:00,1.144,1.144,0.853,0.875,0,0
2014-05-06T06:30:00-07:00,0.667,0.96,0.667,0.894,0,0
2014-05-07T06:30:00-07:00,0.915,1.08,0.794,0.866,0,0
2014-05-08T06:30:00-07:00,1.031,1.158,0.802,0.942,0,0
2014-05-09T06:30:00-07:00,0.961,1.043,0.853,0.94,0,0
2014-05-12T06:30:00-07:00,0.991,1.075,0.62,0.645,0,0
2014-05-13T06:30:00-07:00,0.738,0.9,0.737,0.882,0,0
2014-05-14T06:30:00-07:00,0.941,1.092,0.834,1.083,0,0
2014-05-15T06:30:00-07:00,1.364,1.41,0.974,1.011,0,0
2014-05-16T06:30:00-07:00,0.755,1.013,0.701,0.879,0,0
2014-05-19T06:30:00-07:00,0.666,0.86,0.622,0.818,0,0
2014-05-20T06:30:00-07:00,0.689,0.948,0.665,0.926,0,0
2014-05-21T06:30:00-07:00,1.986,2.03,0.845,0.878,0,0
2014-05-22T06:30:00-07:00,0.857,0.935,0.699,0.869,0,0
2014-05-23T06:30:00-07:00,0.904,0.912,0.624,0.759,0,0
2014-05-27T06:30:00-07:00,0.702,0.774,0.672,0.738,0,0
2014-05-28T06:30:00-07:00,0.987,1.028,0.843,0.902,0,0
2014-05-29T06:30:00-07:00,0.657,0.736,0.556,0.723,0,0
2014-05-30T06:30:00-07:00,0.496,0.931,0.496,0.888,0,0
2014-06-02T06:30:00-07:00,0.753,1.14,0.583,0.73,0,0
2014-06-03T06:30:00-07:00,0.871,0.974,0.655,0.952,0,0
2014-06-04T06:30:00-07:00,1.06,1.102,0.63,0.751,0,0
2014-06-05T06:30:00-07:00,0.796,0.888,0.702,0.747,0,0
2014-06-06T06:30:00-07:00,0.784,1.057,0.784,0.918,0,0
2014-06-09T06:30:00-07:00,0.53,0.852,0.53,0.832,0,0
2014-06-10T06:30:00-07:00,0.793,0.821,0.641,0.701,0,0
2014-06-11T06:30:00-07:00,0.761,0.925,0.676,0.736,0,0
2014-06-12T06:30:00-07:00,0.583,0.835,0.583,0.801,0,0
2014-06-13T06:30:00-07:00,0.86,0.86,0.658,0.765,0,0
2014-06-16T06:30:00-07:00,0.629,0.714,0.595,0.712,0,0
2014-06-17T06:30:00-07:00,0.842,0.926,0.631,0.816,0,0
2014-06-18T06:30:00-07:00,1.768,1.768,0.698,0.767,0,0
2014-06-19T06:30:00-07:00,0.631,0.736,0.491,0.679,0,0
2014-06-20T06:30:00-07:00,0.467,0.922,0.467,0.864,0,0
2014-06-23T06:30:00-07:00,0.861,1.007,0.752,0.819,0,0
2014-06-24T06:30:00-07:00,0.678,0.855,0.576,0.849,0,0
2014-06-25T06:30:00-07:00,0.978,0.978,0.775,0.866,0,0
2014-06-26T06:30:00-07:00,1.128,1.128,0.807,0.927,0,0
2014-06-27T06:30:00-07:00,1.177,1.177,0.781,0.841,0,0
2014-06-30T06:30:00-07:00,0.716,0.87,0.648,0.852,0,0
2014-07-01T06:30:00-07:00,0.874,1.085,0.812,0.915,0,0
2014-07-02T06:30:00-07:00,0.864,0.929,0.75,0.883,0,0
2014-07-03T06:30:00-07:00,0.893,1.1,0.871,1.022,0,0
2014-07-07T06:30:00-07:00,1.197,1.201,0.901,1.004,0,0
2014-07-08T06:30:00-07:00,1.283,1.321,0.866,0.896,0,0
2014-07-09T06:30:00-07:00,0.816,0.928,0.725,0.839,0,0
2014-07-10T06:30:00-07:00,1.167,1.181,1.041,1.063,0,0
2014-07-11T06:30:00-07:00,0.702,0.897,0.667,0.897,0,0
2014-07-14T06:30:00-07:00,0.801,1.045,0.793,0.881,0,0
2014-07-15T06:30:00-07:00,0.835,0.954,0.79,0.814,0,0
2014-07-16T06:30:00-07:00,1.447,1.447,0.806,0.806,0,0
2014-07-17T06:30:00-07:00,0.92,1,0.732,0.999,0,0
2014-07-18T06:30:00-07:00,1.348,1.496,0.902,0.947,0,0
2014-07-21T06:30:00-07:00,0.933,1.3,0.874,0.9,0,0
2014-07-22T06:30:00-07:00,0.715,0.921,0.715,0.92,0,0
2014-07-23T06:30:00-07:00,0.647,0.77,0.64,0.765,0,0
2014-07-24T06:30:00-07:00,0.697,0.983,0.655,0.909,0,0
2014-07-25T06:30:00-07:00,0.795,0.959,0.792,0.954,0,0
2014-07-28T06:30:00-07:00,1.063,1.224,0.814,0.913,0,0
2014-07-29T06:30:00-07:00,0.742,0.879,0.7,0.857,0,0
2014-07-30T06:30:00-07:00,0.61,1.077,0.61,0.963,0,0
2014-07-31T06:30:00-07:00,0.994,1.005,0.667,0.99,0,0
2014-08-01T06:30:00-07:00,1.042,1.256,0.933,1.249,0,0
2014-08-04T06:30:00-07:00,0.852,1.505,0.802,1.163,0,0
2014-08-05T06:30:00-07:00,0.856,1.432,0.856,1.181,0,0
2014-08-06T06:30:00-07:00,0.849,1.237,0.797,1.135,0,0
2014-08-07T06:30:00-07:00,0.991,1.139,0.913,1.001,0,0
2014-08-08T06:30:00-07:00,1.091,1.263,1.024,1.089,0,0
2014-08-11T06:30:00-07:00,0.563,0.78,0.563,0.74,0,0
2014-08-12T06:30:00-07:00,0.666,1.141,0.666,1.086,0,0
2014-08-13T06:30:00-07:00,1.115,1.246,0.816,0.942,0,0
2014-08-14T06:30:00-07:00,0.942,1.033,0.845,0.929,0,0
2014-08-15T06:30:00-07:00,0.946,1.015,0.742,1.015,0,0
2014-08-18T06:30:00-07:00,0.709,0.937,0.709,0.879,0,0
2014-08-19T06:30:00-07:00,0.952,1.12,0.799,0.906,0,0
2014-08-20T06:30:00-07:00,1.148,1.148,0.831,0.866,0,0
2014-08-21T06:30:00-07:00,0.743,0.854,0.67,0.727,0,0
2014-08-22T06:30:00-07:00,0.851,1.123,0.823,0.935,0,0
2014-08-25T06:30:00-07:00,0.83,0.913,0.76,0.899,0,0
2014-08-26T06:30:00-07:00,0.638,0.804,0.587,0.804,0,0
2014-08-27T06:30:00-07:00,1.406,1.848,0.882,0.883,0,0
2014-08-28T06:30:00-07:00,1.296,1.632,1.053,1.304,0,0
2014-08-29T06:30:00-07:00,0.911,1.147,0.879,0.965,0,0
2014-09-02T06:30:00-07:00,0.893,0.918,0.729,0.823,0,0
2014-09-03T06:30:00-07:00,0.725,1.066,0.717,0.992,0,0
2014-09-04T06:30:00-07:00,0.679,0.977,0.516,0.974,0,0
2014-09-05T06:30:00-07:00,1.166,1.166,0.9,1.023,0,0
2014-09-08T06:30:00-07:00,0.755,0.904,0.74,0.875,0,0
2014-09-09T06:30:00-07:00,0.883,0.904,0.756,0.889,0,0
2014-09-10T06:30:00-07:00,0.673,1.016,0.673,0.947,0,0
2014-09-11T06:30:00-07:00,0.894,1.015,0.772,1.015,0,0
2014-09-12T06:30:00-07:00,0.761,0.889,0.61,0.889,0,0
2014-09-15T06:30:00-07:00,0.752,0.876,0.702,0.865,0,0
2014-09-16T06:30:00-07:00,0.644,0.894,0.568,0.893,0,0
2014-09-17T06:30:00-07:00,1.368,1.368,0.956,0.963,0,0
2014-09-18T06:30:00-07:00,0.809,1.113,0.808,0.916,0,0
2014-09-19T06:30:00-07:00,0.533,0.857,0.533,0.857,0,0
2014-09-22T06:30:00-07:00,1.006,1.128,0.97,1.05,0,0
2014-09-23T06:30:00-07:00,1.148,1.232,0.96,1.011,0,0
2014-09-24T06:30:00-07:00,0.962,1.002,0.664,0.879,0,0
2014-09-25T06:30:00-07:00,1.08,1.155,0.997,1.154,0,0
2014-09-26T06:30:00-07:00,1.34,1.367,0.764,1.128,0,0
2014-09-29T06:30:00-07:00,0.782,1.167,0.708,1.099,0,0
2014-09-30T06:30:00-07:00,0.986,1.218,0.928,1.13,0,0
2014-10-01T06:30:00-07:00,1.137,1.486,1.126,1.294,0,0
2014-10-02T06:30:00-07:00,0.824,1.061,0.799,1.015,0,0
2014-10-03T06:30:00-07:00,1.313,1.313,0.902,0.923,0,0
2014-10-06T06:30:00-07:00,0.746,1.061,0.733,0.985,0,0
2014-10-07T06:30:00-07:00,0.875,1.001,0.736,0.992,0,0
2014-10-08T06:30:00-07:00,1.134,1.134,0.905,0.995,0,0
2014-10-09T06:30:00-07:00,1.011,1.193,0.85,0.974,0,0
2014-10-10T06:30:00-07:00,1.325,1.548,1.197,1.198,0,0
2014-10-13T06:30:00-07:00,1.212,2.017,1.212,1.523,0,0
2014-10-14T06:30:00-07:00,1.285,1.285,0.96,1.048,0,0
2014-10-15T06:30:00-07:00,1.323,1.352,1.153,1.308,0,0
2014-10-16T06:30:00-07:00,0.953,1.037,0.785,1.008,0,0
2014-10-17T06:30:00-07:00,1.076,1.275,1.037,1.235,0,0
2014-10-20T06:30:00-07:00,0.941,1.043,0.745,0.882,0,0
2014-10-21T06:30:00-07:00,0.941,1.043,0.697,1.023,0,0
2014-10-22T06:30:00-07:00,0.941,1.145,0.697,1.139,0,0
2014-10-23T06:30:00-07:00,0.993,1.014,0.76,0.825,0,0
2014-10-24T06:30:00-07:00,0.912,1.064,0.823,0.897,0,0
2014-10-27T06:30:00-07:00,1.394,1.478,0.902,0.938,0,0
2014-10-28T06:30:00-07:00,1.394,1.478,0.723,0.996,0,0
2014-10-29T06:30:00-07:00,1.394,1.478,0.723,1.032,0,0
2014-10-30T06:30:00-07:00,0.947,1.116,0.89,0.991,0,0
2014-10-31T06:30:00-07:00,0.835,0.86,0.671,0.771,0,0
2014-11-03T06:30:00-08:00,0.835,0.958,0.671,0.837,0,0
2014-11-04T06:30:00-08:00,0.835,0.958,0.671,0.886,0,0
2014-11-05T06:30:00-08:00,0.835,0.958,0.671,0.889,0,0
2014-11-06T06:30:00-08:00,0.925,1.08,0.811,0.906,0,0
2014-11-07T06:30:00-08:00,0.929,1.56,0.811,0.97,0,0
2014-11-10T06:30:00-08:00,0.851,1.081,0.851,1.05,0,0
2014-11-11T06:30:00-08:00,0.747,1.038,0.71,0.989,0,0
2014-11-12T06:30:00-08:00,0.693,0.828,0.64,0.808,0,0
2014-11-13T06:30:00-08:00,0.693,1.037,0.64,0.95,0,0
2014-11-14T06:30:00-08:00,0.894,1.122,0.869,0.924,0,0
2014-11-17T06:30:00-08:00,0.753,0.919,0.733,0.846,0,0
2014-11-18T06:30:00-08:00,0.84,1.131,0.739,0.881,0,0
2014-11-19T06:30:00-08:00,0.84,1.233,0.739,0.932,0,0
2014-11-20T06:30:00-08:00,0.889,0.969,0.807,0.965,0,0
2014-11-21T06:30:00-08:00,0.889,0.969,0.583,0.822,0,0
2014-11-24T06:30:00-08:00,0.889,0.969,0.583,0.788,0,0
2014-11-25T06:30:00-08:00,0.704,1.162,0.694,0.981,0,0
2014-11-26T06:30:00-08:00,0.748,0.897,0.661,0.844,0,0
2014-11-28T06:30:00-08:00,1.055,1.169,1.01,1.088,0,0
2014-12-01T06:30:00-08:00,1.055,1.169,0.91,0.989,0,0
2014-12-02T06:30:00-08:00,0.951,1.51,0.928,1.134,0,0
2014-12-03T06:30:00-08:00,0.951,1.51,0.677,0.775,0,0
2014-12-04T06:30:00-08:00,0.732,1.233,0.732,1.058,0,0
2014-12-05T06:30:00-08:00,0.732,1.233,0.72,1.037,0,0
2014-12-08T06:30:00-08:00,0.732,1.233,0.72,1.052,0,0
2014-12-09T06:30:00-08:00,0.732,1.233,0.72,1.056,0,0
2014-12-10T06:30:00-08:00,1.352,1.393,0.818,0.961,0,0
2014-12-11T06:30:00-08:00,1.352,1.393,0.818,0.997,0,0
2014-12-12T06:30:00-08:00,0.974,1.217,0.827,1.127,0,0
2014-12-15T06:30:00-08:00,0.974,1.217,0.793,1.052,0,0
2014-12-16T06:30:00-08:00,0.974,1.217,0.793,0.979,0,0
2014-12-17T06:30:00-08:00,2.31,2.31,1.235,1.235,0,0
2014-12-18T06:30:00-08:00,0.649,0.87,0.636,0.779,0,0
2014-12-19T06:30:00-08:00,0.649,1.026,0.636,0.967,0,0
2014-12-22T06:30:00-08:00,0.842,0.872,0.691,0.752,0,0
2014-12-23T06:30:00-08:00,0.651,0.855,0.65,0.855,0,0
2014-12-24T06:30:00-08:00,0.666,1.01,0.666,0.889,0,0
2014-12-26T06:30:00-08:00,0.753,0.85,0.679,0.726,0,0
2014-12-29T06:30:00-08:00,0.825,0.862,0.68,0.858,0,0
2014-12-30T06:30:00-08:00,0.694,1.023,0.652,0.996,0,0
2014-12-31T06:30:00-08:00,1.1,1.125,0.884,0.946,0,0
2015-01-02T06:30:00-08:00,1.148,1.255,1.004,1.216,0,0
2015-01-05T06:30:00-08:00,0.887,1.228,0.883,1.228,0,0
2015-01-06T06:30:00-08:00,0.864,1.235,0.864,1.115,0,0
2015-01-07T06:30:00-08:00,1.146,1.164,0.81,0.968,0,0
2015-01-08T06:30:00-08:00,1.146,1.164,0.688,0.856,0,0
2015-01-09T06:30:00-08:00,0.795,0.992,0.782,0.992,0,0
2015-01-12T06:30:00-08:00,0.795,1.147,0.782,1.058,0,0
2015-01-13T06:30:00-08:00,0.851,0.922,0.759,0.896,0,0
2015-01-14T06:30:00-08:00,1.012,1.29,0.981,1.162,0,0
2015-01-15T06:30:00-08:00,0.922,1.115,0.838,1.048,0,0
2015-01-16T06:30:00-08:00,0.922,1.115,0.838,0.955,0,0
2015-01-20T06:30:00-08:00,0.581,0.806,0.581,0.806,0,0
2015-01-21T06:30:00-08:00,1.714,1.717,1.013,1.071,0,0
2015-01-22T06:30:00-08:00,1.006,1.153,0.905,0.981,0,0
2015-01-23T06:30:00-08:00,1.018,1.534,1.018,1.279,0,0
2015-01-26T06:30:00-08:00,1.231,1.27,0.887,0.903,0,0
2015-01-27T06:30:00-08:00,1.231,1.499,0.887,1.082,0,0
2015-01-28T06:30:00-08:00,0.787,0.977,0.772,0.971,0,0
2015-01-29T06:30:00-08:00,0.787,1.337,0.772,1.159,0,0
2015-01-30T06:30:00-08:00,0.97,1.144,0.914,1.144,0,0
2015-02-02T06:30:00-08:00,0.948,1.091,0.907,1.053,0,0
2015-02-03T06:30:00-08:00,0.948,1.091,0.889,0.965,0,0
2015-02-04T06:30:00-08:00,0.948,1.091,0.786,0.951,0,0
2015-02-05T06:30:00-08:00,0.904,0.962,0.824,0.959,0,0
2015-02-06T06:30:00-08:00,0.923,1.061,0.845,1.017,0,0
2015-02-09T06:30:00-08:00,1.072,1.168,0.971,1.066,0,0
2015-02-10T06:30:00-08:00,0.642,0.992,0.642,0.966,0,0
2015-02-11T06:30:00-08:00,0.597,1.082,0.592,0.969,0,0
2015-02-12T06:30:00-08:00,0.724,0.886,0.716,0.871,0,0
2015-02-13T06:30:00-08:00,0.739,1.039,0.714,0.969,0,0
2015-02-17T06:30:00-08:00,1.655,1.777,0.923,0.955,0,0
2015-02-18T06:30:00-08:00,1.403,1.407,0.895,0.956,0,0
2015-02-19T06:30:00-08:00,0.661,0.943,0.654,0.89,0,0
2015-02-20T06:30:00-08:00,0.987,0.987,0.726,0.799,0,0
2015-02-23T06:30:00-08:00,0.798,1.004,0.774,0.871,0,0
2015-02-24T06:30:00-08:00,0.756,1.197,0.68,1.005,0,0
2015-02-25T06:30:00-08:00,0.756,1.197,0.68,1.006,0,0
2015-02-26T06:30:00-08:00,0.856,1.138,0.856,1.023,0,0
2015-02-27T06:30:00-08:00,0.924,1.1,0.915,1.019,0,0
2015-03-02T06:30:00-08:00,0.99,1.122,0.857,1.018,0,0
2015-03-03T06:30:00-08:00,0.763,0.985,0.607,0.985,0,0
2015-03-04T06:30:00-08:00,0.996,0.996,0.848,0.914,0,0
2015-03-05T06:30:00-08:00,0.926,0.939,0.745,0.935,0,0
2015-03-06T06:30:00-08:00,0.771,1.295,0.771,1.28,0,0
2015-03-09T06:30:00-07:00,1.091,1.339,1.045,1.118,0,0
2015-03-10T06:30:00-07:00,1.382,1.432,1.058,1.094,0,0
2015-03-11T06:30:00-07:00,1.382,1.49,1.023,1.107,0,0
2015-03-12T06:30:00-07:00,1.069,1.14,0.969,1.053,0,0
2015-03-13T06:30:00-07:00,1.101,1.215,1.04,1.204,0,0
2015-03-16T06:30:00-07:00,1.387,1.387,0.958,1.02,0,0
2015-03-17T06:30:00-07:00,0.895,1.13,0.859,0.952,0,0
2015-03-18T06:30:00-07:00,2.244,2.244,0.964,0.979,0,0
2015-03-19T06:30:00-07:00,2.244,2.244,0.813,0.888,0,0
2015-03-20T06:30:00-07:00,2.244,2.244,0.722,0.807,0,0
2015-03-23T06:30:00-07:00,0.652,0.884,0.652,0.884,0,0
2015-03-24T06:30:00-07:00,1.04,1.226,0.968,1.039,0,0
2015-03-25T06:30:00-07:00,0.717,1.084,0.717,1.083,0,0
2015-03-26T06:30:00-07:00,1.514,1.514,1.017,1.025,0,0
2015-03-27T06:30:00-07:00,0.921,1.221,0.88,1.078,0,0
2015-03-30T06:30:00-07:00,0.921,1.221,0.704,0.935,0,0
